23816,35947,33163,25933,36908,22744,40300,25198,35733,31002,35776,31412,38530,37544,31658,22291,27726,32918,38580,36221,28272,35833,34497,39328,32709,28587,34130,32380,34218,39735,27834,25584,33623,36819,32439,39363,35932,28157,36784,40945,28185,28812,35268,35240,46106,32503,29797,32567,28584,34638,36179,25758,30591,39441,32270,39304,35802,38838,28915,26348,35374,30849,32981,32305,36535,37603,27147,32347,33807,36274,35644,35983,29362,33592,36334,37977,21895,35656,36405,38642,33761,30616,38405,33761,42587,29678,26458,23849,24887,37962,22503,31492,36650,37741,37097,28268,39930,29887,30129,24823,29268,26948,26047,39390,35005,37649,28048,36051,33095,28198,32281,28928,30023,28000,27287,25902,37468,37605,31539,27956
31732,28452,36397,28579,25646,42227,32217,35382,40012,28259,31051,28804,22756,23125,40149,23524,22979,37296,26275,33112,33963,31446,35429,36574,33210,39924,29009,27938,27126,29680,30580,29226,27891,34475,31708,34232,32252,25266,30961,45148,29116,30274,35451,27643,28951,34162,38867,36214,34253,32196,34896,32421,38336,29494,32634,30580,28803,36282,28950,22374,27755,34093,27763,29985,30925,29120,19368,33371,34939,28434,32976,32384,27177,31418,28952,35485,31149,38414,27193,33798,33201,34477,36061,29997,26269,34779,35513,31048,30884,34675,32634,34464,31004,39816,25945,34853,37935,36851,29211,35426,35727,27573,30872,32601,33636,40558,38743,24180,37029,30881,32037,35667,29440,27082,32768,35049,29777,29589,33413,36951
30757,28293,37364,37948,34949,29524,33713,29631,40431,23793,28513,36254,22982,28732,31104,32626,33498,31010,37688,32809,28546,34015,33421,33597,33959,38931,37544,35658,35354,26940,38275,25824,37616,31648,38145,39348,33305,39680,37219,43214,30394,31370,31457,41972,37089,38686,29391,37691,31095,35534,30419,37721,41625,33270,28525,38117,28945,25291,32777,33537,32998,37235,33185,38295,33516,32562,30538,31624,35751,28435,36258,36361,37398,41438,27231,26633,25255,37472,41050,39965,36734,37485,35760,37691,23907,36085,39821,37956,28365,32929,24982,38248,35398,31298,29792,35673,30318,43450,28121,36997,29290,34692,20998,28872,31893,37542,31865,42361,33399,31281,27938,28451,28149,31625,40086,30780,31171,32429,30885,38257
33936,31008,29748,32646,24588,21429,34197,34799,36184,31538,35638,38669,31765,23324,38858,35004,34194,39851,36388,33573,30518,34707,26651,36647,39281,41234,27716,34655,29811,37084,26405,29700,38100,32471,29931,27150,30518,31927,32279,27090,28752,30311,28455,33370,43083,37171,33731,36863,39016,34134,29737,38448,38122,29054,33609,29164,34215,33733,40336,27340,28904,30817,31617,35309,43993,33028,27007,27919,28334,32142,37421,28987,36935,30076,37811,33911,37656,33421,35349,36482,28195,35654,34719,26349,39992,26867,34816,34187,29078,34456,27237,36020,35617,29455,38129,29165,30615,35512,37389,23170,38528,21102,33336,39780,34205,25688,35255,37607,36545,37718,26059,24057,30631,30631,30904,30181,29655,33129,30998,35819
36513,31457,35957,33811,26042,34960,32578,37614,21391,39114,37791,39507,33580,24560,36219,35577,41318,28537,36737,35646,31667,24396,36464,27761,35172,31800,32310,37291,34475,32168,28240,40053,23193,27988,29726,39009,28054,28344,25560,35873,32010,36333,30302,22853,28662,28680,34464,35094,26759,30240,37851,35814,29104,28221,33401,35154,27851,31350,28874,36143,34414,29703,36047,27680,32804,38357,16203,30447,35506,30733,38675,21828,38360,35650,31943,38339,44037,28283,28426,39066,35355,40817,39396,32767,31258,28960,31492,39393,37672,33685,38421,37817,35595,36007,33904,28743,38016,26911,28739,38659,38883,29924,37872,40178,30712,33732,39806,26513,40725,38982,31385,33843,28322,40569,36833,44524,35157,36163,29343,37058
33903,40742,39936,38006,34440,27673,34464,30326,39755,32762,35328,36166,32605,27553,30425,37202,20872,29330,38718,31999,30886,41594,31426,28334,26455,31756,29852,29896,39065,31974,29361,26910,35330,32735,32361,33957,37211,31905,36866,44229,34985,40514,27003,31601,38639,36391,33455,42977,38720,31603,34595,32982,30075,36657,32251,36961,30424,37748,35917,24448,36653,30779,29565,31896,29466,40089,33234,36375,26501,39519,37529,37759,31990,40552,25057,31638,43594,20857,32445,24358,25797,27351,33080,33341,33811,36459,29977,34586,25059,40049,27692,37847,43988,30286,40405,17690,28885,34565,33627,33604,32915,25963,26783,31685,35771,27084,30146,30192,38302,36057,28626,22825,40926,33956,30515,36212,37663,34914,29180,37936
32849,37787,34765,29812,38486,37379,29618,39363,30876,20609,28129,37507,32352,30815,31213,35764,38812,26818,37000,32440,33949,33091,29375,31863,40364,38478,30131,37465,38486,29174,30272,25288,38259,35287,34295,30853,26261,29274,29847,28581,38378,31103,27201,28346,38147,34033,28663,29445,38263,30426,25205,31899,39089,30357,23266,30801,31817,32759,30055,25697,36278,29145,30259,38985,36126,28983,39180,33061,25344,37103,35266,39494,41616,36478,31707,31557,37223,26295,36724,32861,35397,32585,36953,37709,36944,26165,25059,35245,29663,27762,25999,36068,23946,33709,30531,37482,29040,35385,33097,24081,32332,33200,29687,28176,37862,36540,33635,38384,34415,28258,24564,28490,38683,28472,35410,27776,29447,38202,29881,38293
30165,32421,35205,36430,35388,28243,34246,28518,29839,24711,31454,32213,23901,25112,40503,34274,35480,24739,28649,34046,35915,28816,34738,34419,32600,29553,35242,26818,38079,34306,37218,38590,27625,35812,25985,38341,28408,31767,37768,40817,34291,23454,35966,38701,18755,26007,38055,24837,33239,32420,30114,30892,27085,32467,43137,31550,23719,29785,27068,28820,29931,32168,35146,25115,27430,31744,32950,37859,29159,37540,39761,32630,21484,34282,26022,31922,28641,30416,26536,30025,31292,33074,29290,32657,22923,37051,33493,36333,33051,40351,34392,31123,32534,29489,34345,40128,30605,32173,28273,36699,22341,27611,33642,29367,34213,41709,26345,28971,29911,34923,35389,19506,27489,33661,38596,30836,17486,37407,30122,33596
41501,36200,32674,35771,31706,30690,23768,35040,32205,29397,35312,30950,32129,37344,34037,33351,31978,36136,32934,35342,35920,35726,38487,35097,35735,34264,30795,38032,33545,24641,29890,30429,35304,32402,28463,37513,32103,38077,32278,37088,35850,31239,36041,35570,25293,32661,36210,28756,34961,33339,36930,33257,29954,29806,35505,34004,35345,22517,33237,32468,38542,29407,28086,38170,21498,27108,40061,31018,28263,28507,39450,37211,32446,42083,29426,31558,36294,25180,25263,27975,27145,36169,37214,37674,24255,29664,39536,33008,35404,38038,33587,29412,32936,33238,31779,31758,25492,43056,37244,37993,20768,37312,23521,25473,37166,35462,28553,28118,37886,31969,32600,19668,34273,36671,32265,33374,33497,36714,36430,29771
29875,36964,36342,33600,31032,31486,33650,27845,34838,35766,31938,35139,34202,32578,36917,33200,23322,31509,28976,37367,31145,36921,39810,34727,26484,33195,35025,38621,29662,34078,35400,35401,34640,37793,30507,32938,28886,26353,28146,35546,27603,34322,31450,40367,31094,26980,32530,36451,34574,35376,34463,36071,33543,35865,34480,29092,31660,36614,32335,25233,36591,30310,33086,28945,23089,36289,33725,32248,34433,32798,31021,25395,21826,31304,24675,30437,28771,39700,30501,23377,20634,31183,35062,38756,29083,32122,30054,31349,22653,33189,25389,34244,39060,22982,36829,27296,33306,41807,30742,37478,21150,32193,30344,29380,32999,32253,31381,27967,35002,27388,30972,31145,32993,32845,26816,36611,39113,29347,34979,26150
40521,31775,35426,29801,29586,37576,32212,36510,33880,41220,36641,30386,36690,32826,29151,33449,26494,36515,38471,31670,35136,27313,32401,39531,35279,31787,32900,32087,36370,28772,35061,30957,39082,34272,33813,21104,34546,27816,33308,29664,32219,37490,38739,35176,28436,27501,34455,19378,31882,31501,31516,26770,37344,36598,32425,37191,36232,20018,37549,30013,29622,32547,32953,28159,31595,36138,26496,30287,39154,30270,23372,26093,31063,34504,27049,44632,28787,36330,26613,22255,28068,34788,31163,28708,25136,32074,37751,37165,30599,35342,31263,31913,33048,36092,31646,36111,30936,37477,32627,38590,27457,39747,36382,27001,31975,19328,34586,31901,17073,30068,37213,34199,35047,26774,31661,27136,34787,29399,28724,30113
41268,27674,28659,34682,31642,35355,23418,41371,28460,39391,30632,31641,29771,31295,35288,33209,29050,35958,29052,25843,37398,41017,34651,30895,34236,29998,29125,36745,30595,33817,28016,41309,38628,30723,30631,38352,38604,30924,36711,23662,27847,36729,38281,32002,31198,34340,33993,25771,31320,38204,32803,28896,31812,27383,33430,29465,32214,29191,36847,37615,34265,31907,34864,34482,37594,33911,32166,33182,26157,27129,32612,32064,36443,33316,33421,33821,33988,32777,33623,28643,40056,40713,40518,35979,29323,28477,40296,33544,26451,36290,35070,34851,26339,38331,36048,38008,37299,34244,28129,32978,21153,38269,26459,37992,34942,30294,36699,32371,37012,38689,26528,42188,33795,33253,42757,37893,24019,29173,35959,25068
27526,28010,31750,37364,26751,25775,32299,32371,34712,33228,27486,25446,31338,33526,34097,26485,25086,33334,32423,34673,32433,36551,35562,26631,35857,31180,35932,27635,35101,30496,29306,28140,33330,35142,25093,30000,27048,28098,27424,34798,33256,32003,31444,35830,36832,24828,37795,33541,26557,31864,29628,34269,31031,32861,27124,27806,30931,26135,28619,32128,27342,33578,30987,30412,35244,30610,28229,31100,31429,32141,29649,34989,33629,23856,31971,34701,27137,24766,36373,32755,29809,31752,26818,33280,34238,35785,37592,28956,33267,32495,31145,31031,31299,32530,26172,33558,30250,27086,28209,35527,34518,29685,28455,25691,38123,35454,29538,27448,26575,31578,26464,35526,29736,30494,28857,27164,32473,29738,32166,34934
25060,37293,37860,27731,26891,30064,35224,38654,32086,32357,29427,37620,37413,32289,31938,38292,36401,33879,34759,39251,29294,31749,32101,25188,36817,40002,34121,31164,30533,25764,29957,29819,36655,31363,28890,33307,33761,35835,30768,35864,34571,32812,32155,29854,39960,40139,33936,34717,31039,35645,31371,30579,43537,36048,37107,32946,25863,35718,24272,33575,42763,29917,27038,22939,38647,35288,24871,30307,26303,27882,28393,30079,30479,35981,30527,33123,40390,25538,42039,31139,30617,36581,32235,30068,41722,33130,35381,31443,45778,32215,34900,33412,39325,37827,34235,33101,27782,32905,27690,34191,41104,33202,38296,32519,37867,35922,33638,40082,34897,37403,37315,29714,33958,30154,26790,40670,27311,32140,27571,42595
23925,28581,35233,35757,33459,25062,30554,30576,28879,36642,34518,36637,37456,18748,28010,28475,36970,38726,33386,31320,29233,38742,30972,37292,33303,30470,32059,34430,31456,28045,22087,34756,25955,34568,30283,33048,29504,33879,25209,39559,32015,26557,37006,26344,34326,37395,32409,40537,25568,33556,36754,23375,37140,31539,40249,35303,29209,33199,28008,24946,38132,27986,28280,36926,22878,35365,31794,34137,31933,20302,32558,28154,36564,31773,34056,35655,33960,33399,31508,24099,35663,33488,25473,28240,39737,29899,45220,37563,32811,37267,30542,27463,37172,37600,35369,35169,29797,33940,31411,39711,37824,30748,37181,33382,33204,34279,38586,33410,38031,35477,33251,27138,39250,29481,30968,35859,36338,27595,33640,30015
